"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2012"|"29C3"|"Nougatbytes 10: Gebilde(r)ter Hirnsalat – die rhekkcüЯ der Bilderrätsel"|"Gut gereift und mit verbesserter Rezeptur.  Aber immer noch: Zwei sich auf Couchen fläzende Teams gehirnwinden, spitzfinden und assoziieren gegeneinander an, um Bilderrätsel aus den Gefilden IT, Netzgesellschaft und Informatik zu entwirren. (Hashtag: #Nougatbytes)"|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Opening Event"|""|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Not my department"|"On the topic of resistance."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Die Wahrheit, was wirklich passierte und was in der Zeitung stand: Wie Medien unsere Wahrnehmung beeinflussen"|"In den vergangenen Jahren wurde vor allem die Sprache von Politikern auf dem Congress beleuchtet. Aber die schwurbelnde Politiker sind noch nicht die ganze Wahrheit. Wir möchten das Ganze daher um den zweiten wichtigen Mitspieler bei der Konstruktion von Realität ergänzen, um die Presse bzw. die Medien. Die Äußerungen von Politikern (zum Beispiel auf Pressekonferenzen) sollen dabei der Mediendarstellung gegenübergestellt werden. Dabei wird deutlich werden, dass es zwischen Politikern und Medien Rückkopplungseffekte gibt."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Zur Lage der Information: 1.5 Jahre FragDenStaat.de"|"Seit anderthalb Jahren begleitet FragDenStaat.de die deutsche Informationsfreiheit in der Praxis und dokumentiert die Korrespondenz zwischen Anfragestellenden und Behörden. Welche Informationen gibt der Staat preis, und gegen welche Veröffentlichungen kämpft er sogar bis vor Gericht? Die interessantesten Fälle werden genauer beleuchtet und eine Bewertung zur Lage der staatlichen Information in Deutschland abgegeben."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Die Antiterrorzdatei"|"Am 6. November 2012 war der CCC vor dem Bundesverfassungsgericht zur Anhörung über die Antiterrorzdatei und die Grenzen polizeilicher Datenverarbeitung geladen. Wir berichten über die Anhörung, die dort vorgebrachten Argumente und die technische Konzeption der ATD. Und wir orakeln über ein mögliches Urteil im nächsten Jahr."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"The Grand EU Data Protection Reform : A latest battle report by some key actors from Brussels"|"The current European data protection directive is from 1995, which was when the internet had not hit Brussels' decision-makers yet. Now, 17 years later, it is being completely re-writen. Will it meet the challenges of the age of big data? Will it have any effect on non-EU data hoarders? How will it deal with user-generated consent? What is this strange new ""right to be forgotten""? And what about privacy by design?"|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Hinter den Kulissen: Der NSU und das V-Leute-System"|"NSU-Untersuchungsausschuss in Thüringen und NSU-Untersuchungsausschuss des Bundestages, über die Mordserie des NSU, das System der V-Leute und die Rolle des Verfassungsschutzes.  Zwölf Jahre lang konnte der „Nationalsozialistische Untergrund“ (NSU) unerkannt in Deutschland eine rassistische Mordserie an neun migrantischen Gewerbetreibenden, zwei Bombenanschläge mit mehr als zwanzig Verletzten, den Mord an einer jungen Polizistin sowie ein Dutzend Banküberfälle verüben."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"Enemies of the State: What Happens When Telling the Truth about Secret US Government Power Becomes a Crime: Blowing the Whistle on Spying, Lying & Illegalities in the Digital Era"|"With the post 9/11 rise of the leviathan national securityz state, the rule of law in the United States under the Constitution is increasingly rule by secrecy, surveillance and executive fiat."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
"2012"|"29C3"|"hackz Cisco Phones: Just because you are paranoid doesn't mean your phone isn't listening to everything you say"|"We discuss a set of 0-day kernel securityz in CNU (Cisco Native Unix), the operating system that powers all Cisco TNP IP phones. We demonstrate the reliable securityzation of all Cisco TNP phones via multiple securityz found in the CNU kernel. We demonstrate practical covert surveillance using constant, stealthy exfiltration of microphone data via a number of covert channels. We also demonstrate the worm-like propagation of our CNU malware, which can quickly compromise all securityz Cisco phones on the network. We discuss the feasibility of our attackz given physical access, internal network access and remote access across the internet. Lastly, we built on last year's presentation by discussing the feasibility of securityzing Cisco phones from compromised HP printers and vice versa."|"https://events.ccc.de/congress/2012/Fahrplan/schedule.en.xml"|""
