"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2011"|"28C3"|"Pentanews Game Show 2k11/3: 42 new questions, new jokers, same concept, more fun than last year!"|"The Penta News Game Show rehashes a collection of absurd, day-to-day news items of 2011 to entertain the audience, let the Net participate, and make it's winners heroes."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Marriage From Hell: On the Secret Love Affair Between Dictators and Western Technology Companies"|"While it's old news that authoritarian regimes regularly rely on censorship and surveillance technology supplied to them by Western companies, 2011 was a year (thanks, in part, to the Arab Spring) when it became a hot issue in the public debate. While politicians on both sides of the Atlantic have recently committed to ban the sale of such technologies to dictators, it's not clear whether such measures would prove effective (or merely drive the sale of such technologies underground) or simply stimulate the growth of Chinese, Russian and Indian companies. More disturbingly, there is still very little awareness – at least among the general public – that many of the tools that are currently exported to authoritarian states have been designed to help fight ""The Global War On terrorz"" and are thus inextricably linked to domestic policies of Western states."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Sachsen dreht frei: On- und Offline-Überwachung: Weil sie es können"|"Die Meldungen aus Sachsen in diesem Jahr wirkten für alle, die nicht dort wohnen, ein bisschen, als kämen sie von einem sehr weit entfernten Stern. In regelmäßigen Abständen werden Dinge bekannt, die jeweils einzeln früher zum Rücktritt von Ministern geführt hätten. Funkzellenabfrage, §129-Verfahren, die Durchsuchung eines Pfarrers, Aberkennung der Immunität eines Fraktionsvorsitzenden wegen Rädelführerschaft: umfassende Kriminalisierung von Protesten gegen Nazis, und zwar weit bis in die ""Mitte der Gesellschaft"". Offline-Überwachung und -Drangsalierung sind in Sachsen Alltag. Der Talk gibt einen Anfängerz über den Stand der Dinge und warnt davor, sich (außerhalb Sachsens) gemütlich schaudernd zurückzulehnen. Denn: Wenn Sachsen damit durchkommt, setzt das Maßstäbe für andere Bundesländer."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Datamining for hackzs: Encrypted Traffic Mining"|"This talk presents Traffic Mining (TM) particularly in regard to VoiP applications such as Skype. TM is a method to digest and understand large quantities of data."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Der Staatstrojaner: Vom braunen Briefumschlag bis zur Publikation"|"0zapftis wird aus Sicht der Technik und unter juristischen Gesichtspunkten analysiert."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"802.11 Packets in Packets: A Standard-Compliant securityz of Layer 1"|"New to 2011, Packet-in-Packet securityzs allow for injection of raw radio frames into remote wireless networks. In these securityzs, an attackzer crafts a string that when transmitted over the air creates the symbols of a complete and valid radio packet. When radio interference damages the beginning of the outer packet, the receiver is tricked into seeing only the inner packet, allowing a frame to be remotely injected. The attackzer requires no radio, and injection occurs without a software or hardware bug."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"The coming war on general computation: The copyright war was just the beginning"|"The last 20 years of Internet policy have been dominated by the copyright war, but the war turns out only to have been a skirmish. The coming century will be dominated by war against the general purpose computer, and the stakes are the freedom, fortune and privacy of the entire human race."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Defending mobile phones"|"Cell phone users face an increasing frequency and depth of privacy intruding attackz. Defense knowledge has not scaled at the same speed as attackz capabilities. This talk intends to revert this imbalance."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"Black Ops of TCP/IP 2011"|"Black Ops of TCP/IP 2011, a cleanup of the BH USA talk.  "|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
"2011"|"28C3"|"What is WhiteIT and what does it aim for?: Why you probably want to be concerned about it and similiar alliances."|"This talk will be about the WhiteIT project, initiated by Mr Schünemann, German Minister of Interior in the state of Lower Saxony.  The WhiteIT project is concerned with combating the online-distribution of child abuse material. WhiteIT tries to develop tools and processes to cooperatively suppress the disemination and (re-)distribution of said material.  During the Talk the lecturer will try to encourage some open source intelligence. So please consider bringing a laptop, netbook or tablet with you to help gather and collect certain informations right away."|"https://events.ccc.de/congress/2011/Fahrplan/schedule.en.xml"|""
