"year"|"congress"|"title"|"abstract"|"link"|"tags"
"1999"|"16C3"|"Konzeptvorstellung und Diskussion Chaos Call Center"|"Der Betrieb eines „Chaos Call Centers“ als telefonisches Interface zum CCC wird seit längerer Zeit gewünscht. Im Workshop sollen ein gemeinsames Verständnis der folgenden Punkte erarbeitet werden: Ziele eines Chaos Call Centers / Technische und organisatorische Fragestellungen / Integration von Datenschleuder, Webseiten und Call Center"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Multicast"|"Multicast beschreibt das Verschicken von Daten an n Empfänger. Neben einer generellen Anfängerz und einem Realitätsabgleich zum Stand der Technik (toll, was unser Switch alles kann) wird auch das im Moment noch am wenigsten gelöste Problem, das Mutlicast-Routing besprochen. "|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"IPv6"|"IPv6 ist die nächste Version des Internet Protokolls. Sie ist entgegen anderslautender Presseberichte nicht nur wichtig, weil bei IPv4 der Adressraum knapp wird; die ganze Wahrheit inklusive einer Betrachtung der aktuellen Forschungen auf diesem Gebiet bringt dieser Vortrag."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Buffer Overflows"|"Buffer Overflows sind die #1 securityzslücke, mit der heute über Netzwerk in Rechner eingedrungen werden. Dieser Vortrag erklärt die Theorie, bringt Beispiele für Shellcodes und konstruiert einen Shellcode vor den Augen des Publikums."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"TCP-Penetrationsmöglichkeiten"|"Neben dem Buffer Overflow gibt es auch andere Methoden, über TCP-Verbindungen auf einem fremden Rechner Code auszuführen. Ein paar davon werden hier angesprochen, die Hauptlast liegt aber auf den Buffer Overflows, weshalb dieser Vortrag eher kurz wird."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Internet Zahlungssysteme"|"(in Klärung)"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Zertifizierungsstrukturen für hackz (Gründung der CCC-CA)"|"Für sichere Kommunikation ist ein Vertrauen in die verwendeten Schlüssel nötig. Für OpenPGP gibt es das Web of Trust, doch für X.509/SSL wird eine Zertifizierungshierarchie benötigt. In diesem Workshop soll ausgelotet werden, wie eine solche Hirachie dezentral realisiert werden kann, ohne auf vertrauenswürdige Dokumente, wie Personalausweise oder das Gewerberegister zugreifen zu müssen."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Signingparty"|"Die Erkenntnisse aus dem CCC-CA Workshop sollen auf der Signingparty direkt umgesetzt werden. Findet im Cafe statt (unten)."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Podiumsdiskussion: hackz und Massenmedien; wer will was von wem?"|"Das Verhältnis zwischen Massenmedien und hackzn soll aufgearbeitet werden.hackz als beliebtes Medienthema / Journalisten & Zuschauer: keine Ahnung, aber wirkliches Interesse?! / Ökonomische Interessen und Medienmechanismen / Interesse von hackzn an der Presse und öffentlicher Berichterstattung / Ungeübter Umgang von hackzn mit Journalisten"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"BSD-Workshop"|"BSD ist ein frei verfügbares Unix-artiges Betriebssystem. Es ist für eine Vielzahl von Plattformen verfügbar. Auf dem Workshop installieren wir ein paar BSD-Systeme, beantworten Fragen und berichten über aktuelle Neuentwicklungen. Achtung: Die Vorteile von Linux gegenueber BSD stehen auf dieser Veranstaltung nicht zu Debatte. Spezialthemen bitte anfragen."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Reiserfs: Technolgy for Increasing The Chaotic Freedom Level of the OS"|"Overview:- Efficiency Of SubsystemInteraction Can Determine Number Of Interactions: In Some Systems That Determines System Utility - Defining Items, Keys, Trees, Balancing, And Layout Layering- Reiserfs: A Few First Baby Steps Towards Enabling Fragmentation Reduction"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"RC5: Ein Jahr CCC-Team bei distributed net"|"Ein Jahr später. Der Key ist noch nicht gefunden. Ist RC5 sicher oder sind unsereRechner nur zu langsam? Ein Treffen für alle am Thema Interessierten, auch wenn sie in einem anderen Team sind."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"securityz Auditing with Nessus"|"The Nessus project is placed as a countermeasure to the emerging securityz software industry. It is an open platform that allows everyone to test ones computer or network against known securityzs and securityz holes."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"DVD und CSS"|"Der „DVD-hackz“. Was ist tatsächlich passiert? Wie funktioniert eigentlich der DVD-Kopierschutz? Warum kann ich nicht an der Strassenecke kopierte DVDs kaufen, wenn der Schutz gebrochen ist?"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Fnord-Diplomatie: Von den Grenzen der Vermittelbarkeit virtueller Realitäten"|"Was sind überhaupt Realitätstunnel? Fnords? Wirklichkeiten? In diesem Workshop wird zunächst die Vermittelbarkeit von virtuellen Realitäten in verschiedenen Kulturräumen, z.B. des Internet diskutiert. Es geht um kulturraumspezifische Empfindlichkeiten, diplomatische Umgangsformen und die Grenzen der Vermittelbarkeit."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Illuminaten-Workshop"|"Eine kurze Anfängerz in die Machenschaften von existierenden Geheimbünden und ihrer Geschichte für all diejenigen, für die bei der Betrachtung des Films „23“ noch wesentliche Fragen offengeblieben sind."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Echelon, Interception Capabilities and Status Quo of SIGINT"|"(Kurzbeschreibung liegt noch nicht vor)"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"securityz Emissionen und andere Techniken professioneller Spionage"|"(Kurzbeschreibung liegt noch nicht vor)"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Biometrie Workshop"|"Biometrische Systeme werden immer häufiger als Zugangsschutz verwendet. Warum dies fatale Auswirkungen haben kann und wie man einen solchen Zugangsschutz umgeht diskutieren wir in diesem Workshop."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"ECommerce vs. Cybercommunism: Entwicklungstendenzen d. Kulturraums Internet"|"(Kurzbeschreibung liegt noch nicht vor)"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Information Warfare und Computer Aided Crime Update"|"InfoWar99: Legion of the Underground, Krieg in Jugoslawien, Börsen...CompuCrime99: Die russischen Banken & die securityz elektronischer Zahlungsverfahren. "|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Patente, Lizensen und Public Knowledge: Über GPL und vieles anderes"|"(Kurzbeschreibung liegt noch nicht vor)"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Big Brother is watching you: Kameraüberwachung in Deutschland"|"Der Kölner CCC hat die massive Installation von Kameras zum Weltwirtschaftsgipfel zum Anlass genommen, die Überwachung öffentlichen Lebens durch private securityzsdienste und Polizei zu dokumentieren. In diesem Workshop beschäftigen wir uns mit der rechtlichen Situation und stellen das in Köln laufende Projekt einer Kameradatenbank vor. Geplant ist, die Datenbankbank bundesweit auszuweiten und Visionen zu entwickeln, was der einzelne gegen Datenschändung unternehmen kann."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Internet Jugendschutz Status Quo / Jugendmedienprojekte und ähnliche Konfusion"|"Eine Jahreszusammenfassung der medienpädagogischen und -politischen Diskussion in Deutschland. Sind jetzt endlich die Inhalte dran? Warum entgleitetet jede Debatte immer wieder in einen Linux/Windows-Krieg?"|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Chaos Project Management"|"Wer weiß schon, wer was macht im und um den CCC? Wer weiss schon, wer was kann im und um den CCC? Wer weiss schon, was wo ist im und um den CCC? Um diese Fragen ausreichend transparent zu klären und so Menschen und Projekte zusammenzuführen soll ein Projektmanagement eingeführt werden. In diesem Workshop werden Ziele und Maßnahmen diskutiert."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"Suchen und Finden im Internet"|"Der Vortrag mit Anwendungsbeispielen gibt eine Übersicht der im Internet vorhandenen Informationsressourcen und wie sie zu durchsuchen sind. Von der fortgeschrittenen Bedienung von Suchmaschinen bis zur sinnvollen Fragestellung per eMail werden Möglichkeiten zur Informationsgewinnung aufgezeigt."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
"1999"|"16C3"|"securityz on Your Hand: File Encryption with the JAVA Ring "|"In this workshop we present the first implementation for high-speed file encryption with a slow JAVA card. Using new ''Remotely Keyed Protocols'' designed by Lucks and Weis we can use the pretty tamper proof JAVA ring even in the ''non-cryptographic'' version. We have not patented the protocols or algorithms presented. The required software will be published as Open Sources."|"https://events.ccc.de/congress/1999/fahrplan.html"|""
