"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2001"|"18C3"|"""Have you ever felt oppressed by technology? YOU WILL"" -- Campaigning für Offene Kulturen und Freies Wissen"|"""Have you ever felt oppressed by technology?"" fragte 1995 ein Plakat von den Adbusters, das eine mit einer elektronischen Manschette ausgerüstete Hand zeigte. Ein fettes ""YOU WILL"" auf eben demselben Plakat war die Antwort. Die anstehende Novellierung des Urheberrechts steht drohend am Horizont und muss dringend über einen eingeweihten Kreis von Spezialisten hinaus einer breiten Oeffentlichkeit bekannt gemacht werden. Dazu sollen neue, schlagkräftige Kampagnen-Formate entwickelt werden, die der mikro e.V. gemeinsam mit anderen Interessenten im Laufe der nächsten sechs Monate ausarbeiten will."|"https://events.ccc.de/congress/2001/fahrplan/event/317.en.html"|""
"2001"|"18C3"|"(Switched) Ethernet"|"In den letzen Jahren sind Ethernet Switches, auch für den kleinen Geldbeutel, zunehmend bezahlbarer geworden. Deshalb wird es Zeit sich mit dem Thema Ethernet und Ethernet Switches genauer zu beschäftigen."|"https://events.ccc.de/congress/2001/fahrplan/event/345.en.html"|""
"2001"|"18C3"|"114: Brauchen wir eine einheitliche Sperrufnummer für elektronische Berechtigungen?"|"Wir alle besitzen heute immer mehr elektronische Berechtigungen wie ec- und Kreditkarten, Mobiltelefone, Onlinebanking-Konten, digitale Signaturen. Analog zu den Notrufnummern 110 und 112 der Polizei und Feuerwehr soll die Anfängerz einer einheitlichen Notrufnummer (z.B. 114) zur Sperrung elektronischer Berechtigungen die Verfahren für den Bürger vereinfachen und im Notfall eine unkomplizierte Hilfestellung zum Sperren leisten."|"https://events.ccc.de/congress/2001/fahrplan/event/316.en.html"|""
"2001"|"18C3"|"Abschlussveranstaltung"|"Zahlen und Fakten zum Congress"|"https://events.ccc.de/congress/2001/fahrplan/event/336.en.html"|""
"2001"|"18C3"|"Advanced TCP-Hijacking"|"Es werden die Grundlagen von TCP/IP vermittelt, sowie passive Angriff besprochen (sniffen). Neben dem klassischen aktiven Angriff ""TCP-Hijacking"", wird es um ARP-Spoofing und Relaying gehen, sowie um attackz auf Layer 5- Protokolle mit Hijacking-Methoden (u.a. DNS-Spoofing, ssh/HTTPS-man-in-the- middle, HTTP-Redirect, telnet). Darüberhinaus werden einige Perl-Bibliotheken vorgestellt, mit denen Hijacking-Tools programmiert werden können."|"https://events.ccc.de/congress/2001/fahrplan/event/231.en.html"|""
"2001"|"18C3"|"All Your Base Station Are Belong To Us: securityzing Wireless LANs"|"We want to give an overview on hackz and securityzing (IEEE 802.11b) Wireless LANs. In the first part, Rüdiger Weis will tell something about the mathematical background (CRC, RC4, Protocol Design), in the second part Lisa Thalheim will talk a bit about the practical aspects of WLAN hackz: hardware, driver-trouble, available software, standard procedures for attackzing a Wireless LAN and legal aspects."|"https://events.ccc.de/congress/2001/fahrplan/event/237.en.html"|""
"2001"|"18C3"|"Argus Pitbull hackz"|"Presentation of the attackz against Argus Pitbull describing some technical details."|"https://events.ccc.de/congress/2001/fahrplan/event/260.en.html"|""
"2001"|"18C3"|"attackzing Routing Protocols"|"Der Vortrag behandelt die Anwendung von allseits bekannten und beliebten Protokollen wie ARP, CDP, ICMP, DHCP usw, wie sie in jedem Firmennetzwerk vorkommen, und wie diese für erfolgreiche attackz genutzt werden können, ohne einen einzigen securityz dabei zu haben. Auch Routingprotokolle und deren Anwendung als hackz tool werden behandelt."|"https://events.ccc.de/congress/2001/fahrplan/event/273.en.html"|""
"2001"|"18C3"|"attackzing Routing Protocols (praktische Übung)"|"Der Vortrag behandelt die Anwendung von allseits bekannten und beliebten Protokollen wie ARP, CDP, ICMP, DHCP usw, wie sie in jedem Firmennetzwerk vorkommen, und wie diese für erfolgreiche attackz genutzt werden können, ohne einen einzigen securityz dabei zu haben. Auch Routingprotokolle und deren Anwendung als hackz tool werden behandelt."|"https://events.ccc.de/congress/2001/fahrplan/event/352.en.html"|""
"2001"|"18C3"|"Bankraub im Zeitalter von Bits und Bytes"|"N/A"|"https://events.ccc.de/congress/2001/fahrplan/event/356.en.html"|""
"2001"|"18C3"|"Big Brother Awards"|"Wie gingen die Big Brother Awards 2001 in der Schweiz, Deutschland und Österreich über die Bühne? Wie geht es weiter mit den Big Brother Awards, welche Länder machen schon mit oder planen eigene Big Brother Awards?"|"https://events.ccc.de/congress/2001/fahrplan/event/274.en.html"|""
