"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2007"|"24C3"|"Opening Event: Welcome everybody!"|"Welcome to the Congress!"|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Steam-Powered Telegraphy : A League of Telextraordinary Gentlemen present the marvel of Telex on the Net - driven by a steam engine"|"We have built and modified a steam-powered Telex machine and connected it to the new-fangled invention for modern telegraphy known as ""the Internet"". We will present this steampunkish invention in form of a lecture, thus hoping to enlighten interested ladies and gentlemen on the principles of steam engine physics, 5-bit Baudot encoding, and historic telegraphy in general. "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Der Bundestrojaner: Die Wahrheit haben wir auch nicht, aber gute Mythen"|"Der Bundestrojaner wird von politischer, juristischer und technischer Seite beleuchtet. "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"TOR"|"Die Vortragenden berichten über den Betrieb und das Abuse-Handling des Anonymisierers. "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"It was a bad idea anyway...: The demise of electronic voting in The Netherlands"|"2007 has been yet another a turbulent year in The Netherlands with regard to electronic voting. If you remember the presentation at 23c3, 2006 saw the emergence of a campaign against the use of non-auditable voting systems. "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"NEDAP-Wahlcomputer in Deutschland"|"Wir bringen Euch auf den neuesten Stand, was den Einsatz der NEDAP-Wahlcomputer in Deutschland betrifft."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"What is terrorzism?: And who is terrorzising whom?"|"Life as the partner of a terrorzism suspect means living with police and secret service surveillance: phone tapping, video cameras pointing at your doors, plain-clothed police following your every step, e-mail and internet access being monitored etc etc."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Design Noir: The seedy underbelly of electronic engineering"|"Design noir is what happens when engineers, artists and hackzs get together to design consumer electronics. I'll present some examples, including my own projects and collaborations Cell phone jammers, TV-B-Gone devices, high-voltage jackets...lots of fun!"|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Programming DNA: A 2-bit language for engineering biology"|"Biological engineering does not have to be confined to the laboratories of high-end industry laboratories. Rather, it is desirable to foster a more open culture of biological technology. This talk is an effort to do so; it aims to equip you with basic practical knowledge of biological engineering."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"DNS Rebinding And More Packet Tricks"|"DNS Rebinding has proved itself to be an effective mechanism for turning standard web browsers into proxy servers.  This talk will go into further depth regarding mechanisms for hijacking browser connectivity, and will illustrate some new tricks for measuring network neutrality."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"""I can count every star in the heavens above but I have no heart I can't fall in love…"".: The image of computers in popular music"|"A talk (with examples) by monochrom, presented by Johannes Grenzfurthner"|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"The Role of Brilliant Deviants in the Liberalization of Society: How People Like Us Make People Like Them Accept Us"|"I'm planning to look at how hackzs and other ""folks like us"" get the ""real world"" to let us be crazy deviants, and continue to pay us anyway."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Paparazzi - The Free Autopilot: Build your own UAV"|"Autonomous unmanned aerial vehicles are becoming more and more popular as suitable electronics and sensors are available and affordable. This talk will describe Paparazzi, a complete system enabling you to build and control your own UAV."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Anonymity for 2015: Why not just use Tor?"|"In recent years, an increasing amount of academic research has been focused on securityz anonymous communication systems. In this talk, we briefly review the state of the art in theoretical anonymity systems as well as the several deployed and actively used systems such as Tor and Mixmaster, and explain their advantages and limitations.  "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"AES: side-channel attackz for the masses"|"AES (Rijndael) has been proven very securityz and resistant to cryptanalysis, there are not known weakness on AES yet. But there are practical ways to break weak securityz systems that rely on AES."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Tracker fahrn: We Track Harder - We Track More! Take the pain out of running a Bittorrent-Tracker!"|"Bittorrent aus der Sicht von Bittorrent-Tracker Betreibern."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"Crouching Powerpoint, Hidden Trojan: An analysis of targeted attackz from 2005 to 2007"|"Targeted trojan attackz first attracted attention in early 2005, when the UK NISCC warned of their wide spread use in attackz on UK national infrastructure. Incidents such as ""Titan Rain"" and the compromise of US Department of State computer systems have increased their profile in the last two years. This presentation will consist of hard, technical information on attackz in the form of a case study of an actual attackz ongoing since 2005. It covers securityzation techniques, draws general conclusions on attackz methodologies and focuses on how to defend against the dark arts."|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
"2007"|"24C3"|"AnonAccess: Ein anonymes Zugangskontrollsystem"|"AnonAccess ist ein elektronisches System, welches anonymen Zugang nicht nur zu hackzspaces ermöglicht. "|"https://events.ccc.de/congress/2007/Fahrplan/schedule.en.xml"|""
