"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2003"|"20C3"|"NOC Preview --- Christian Carstensen (Saal 1) [531]"|"An Anfängerz to the features and capabilities of the c omputer network at 20C3. We explain how to use IPsec; IPv6 and 802.11 a and 802.11b wireless networks.CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/531"|""
"2003"|"20C3"|"Buchvorstellung: Krieg und Internet -Ausweg aus der Propagand a? --- Stefan Krempl (Saal 3) [536]"|"Im Internet überwachen immer mehr vernetzte Geister auf M ailinglisten und in Weblogs die offizielle Rhetorik der Regierungen u nd die Nachrichten der traditionellen Medien. Die Infosphäre verhilft neuen Akteuren zu einer Stimme; auch den von der Kriegspolitik direk t Betroffenen oder Soldaten und Journalisten im Feld. Können die Netz bürger durch ihre kollektive Detektivarbeit dem Propagandagedröhne et was entgegensetzen oder verstärken sie es nur? Stellt das Netz die tr aditionelle Arbeit der Kriegsreporter und vor allem das System des ""e mbedded journalism"" auf den Kopf?CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/536"|""
"2003"|"20C3"|"WSIS - An Overview --- Markus Beckedahl / Ralf Bendrath / Rik ke Frank Joergensen (Saal 1) [537]"|"The World Summit on the Information Society Lessons learn ed and steps ahead for activists; lobbyists and protesters The World Summit on the Information Society (WSIS) is the latest in a long seri es of world summits organized by the United Nations that deal with ce ntral questions of humanity like the environment; women's rights; dev elopment; climate change; etc. At the WSIS; information and communica tion are on the agenda for the first time. The summit is organized in two phases. The first part just took place in Geneva in early Decemb er; the second summit gathering will be in Tunisia in 2005. During th e preparations and the summit itself; civil society groups from a div erse spectrum - including hackzs; human rights activists; community media journalists; Free Software advocates; or people working on deve lopment and global justice - have played an active role inside and o utside the official process. They have achieved a lot. They have buil t new global; regional and national networks; have held important deb ates and have built links between diverse groups and themes; and last not least have gained considerable influence on the official process - both in terms of content and process. But these small successes st ill are far from enough. In this panel we want to present the work do ne so far and discuss the lessons learned. What was and is going on g lobally and which positions do the different players have? What were the campains and activities of the global civil society? How do we co ntinue or change our work in the second phase? How can you get involv ed? The panel will start with an illustrated presentation of ""the goo d; the bad; and the ugly of the summit"".CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/537"|""
"2003"|"20C3"|"Practical Win32 and UNICODE securityzation --- FX of Phenoelit (Saal 1) [538]"|"The talk could also be called ""Lessons learned when the C isco guys went to Windows land""; because there are a number of things quite different in Windows land compared to other environments. One of these things is the frequent use of wide characters and the annoyi ng difficulties that arise from that; including return addresses of 0 x00410041. Technically; the speech covers stack based buffer overflow s in Win32 applications and services where the buffer content consist s of wide characters. Techniques for finding return addresses as well as practical wide character shellcodes (so-called venetian shell cod e) will be discussed. There will also be some side notes on ASCII bas ed overflows and format string securityz. This talk is to provi de the intermediate hackz with a few more usefull tricks for her/his sleeve; so don't expect any TESO-like magic. Of course; Phenoelit wo uld not dare to show up without some entertaining examples of softwar e engineering; this time comming from Walldorf/Germany.CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/538"|""
"2003"|"20C3"|"Statusbericht NetBSD --- Hubert Feyrer (Saal 2) [539]"|"CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/539"|""
"2003"|"20C3"|"Das OpenBSD Projekt --- Alexander von Gernler (Saal 2) [541]"|"Praesentiert das OpenBSD Projekt und das daraus entstehen de Betriebssystem. Ordnet OpenBSD in die Softwarelandschaft ein; inde m es Vergleiche mit BSD-Kollegen und der Linux-Welt zieht. Soll ausdr uecklich keinen Flamewar anzetteln; sondern will sachlich Anfängerz . Stellt die Features dar; die OpenBSD sicher und interessant machen. Als Beispiel wird auf systrace eingegangen; das noch wenig genutzt w ird und eine elegante Moeglichkeit bietet; die Rechte von root-Prozes sen noch weiter einschraenkt. Durch Privilege Elevation ist es auch m oeglich; Prozessen nur fuer einzelne Syscalls root-Rechte zu geben. O penBSD ist nicht perfekt -- der Vortrag zeigt auch aktuelle Schwaeche n und Dinge; an denen noch gearbeitet werden muss.CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/541"|""
"2003"|"20C3"|"Trusted or Treacherous? --- Rüdiger Weis / Andreas Bogk (Saal  1) [542]"|"Mit der im November 2003 in Amsterdam veroeffentlichten T CG 1.2 Spezifikation hat dir Trusted Comupting Group erste Schritte i n Richtung der Nutzerinteressen gemacht. Eine erste Analyse zeigte je doch; dass fuer ""Normal-Anwender"" zentrale Probleme bestehen bleiben . In unserem Vortrag geben wir eine kurze Uebersicht ueber die aktuel len Entwicklungen und praesentieren konkrete Verbesserungsvorschlaege . Die Reaktion der IT Industrie wird zeigen; ob die Wuensche und Sich erheitsanforderungen der Nutzer hoeheres Gewicht besitzten; als die d er in letzter Zeit vor allem mit ""menschenverachtenden"" (SPD VOV) Kam pagnen aufgefallene Medienindustrie.CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/542"|""
"2003"|"20C3"|"BigBrother auf der Autobahn? - Das deutsche Mautsystem --- Fr ank  Rosengart (Saal 1) [543]"|"Die Autobahn-Maut für Lastwagen hat ein breites Schlachtf eld in der Politik eröffnet. Auf EU-Ebene sind die Ausgleichszahlunge n an deutsche LKW-Halter umstritten und der Verkehrsminister und die Betreiberfirma müssen den verzögerten Starttermin erklären. Die Bund esregierung hat die Einnahmen aus der LKW-Maut bereits im Haushalt ve rplant und so reißt der wegen technischer Probleme verzögerte Beginn der Gebührenerhebung ein erhebliches Loch in die Haushaltskasse. Ne ben diesen im täglichen Politikgerangel zwischen Regierung und Oppos ition entgeht ein wesentlicher Problembereich der Medienaufmerksamkei t: Welche Möglichkeiten der Überwachung bietet das Maut-System?CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/543"|""
"2003"|"20C3"|"Abschlussveranstaltung Lockpicking --- Steffen Wernery (Saal 1) [545]"|"CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/545"|""
"2003"|"20C3"|"1024-bit RSA ist unsicher --- Rüdiger Weis (Saal 2) [546]"|"Am 23. Januar 2003 veröffentlichten Adi Shamir; einer de r Entwickler des RSA Verfahrens zusammmen mit Eran Tromer einen techn ischen Report über Spezialhardware zur Faktorisierung von grossen Za hlen. Aufhorchen liess insbesondere die Einschätzung; dass mit einem Einsatz von ungefähr 10 Millionen Euro RSA Schlüssel der Länge 1024 bit in unter einem Jahr brechbar sind. In unserem Vortrag geben wir eine (relativ!-) unmathematische Uebersicht ueber den aktuellen Stan d der Forschung und diskutieren fuer welche Anwendungen Schluessel ei ne geringere Schluessellaenge als 2048bit noch aussreicht.CATEGORY:Lecture"|"http://www.ccc.de/congress/2003/fahrplan/event/546"|""
