"year"|"congress"|"title"|"abstract"|"link"|"tags"
"1992"|"9C3"|"Funknetze - Vergangenheit, Gegenwart, Zukunft"|"Funknetze: C-Netz, D-Netz, Cityruf etc. - Wie funktionieren sie, was passiert, wenn sie einmal ausfallen? Dürfen sie
abgehört werden? "|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Internet"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Copyright (I)"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Blueboxing"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Multimedia im Internet"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Copyright (II)"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Chipkarten (I)"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Chipkarten (II)"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Elektrosmog"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Voice-Chatsystem"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"Dummheit bei der Telekom"|""|"http://www.offiziere.ch/trust-us/ds/46/video92.tex.html"|""
"1992"|"9C3"|"[unabhängige Bürgernetze]"|"Die von engagierten MailBoxen geschaffenen unabhängigen Bürgernetze, die mittlerweile internationale Verbindungen von Umwelt-, Friedens- und Menschenrechtsgruppen ermöglichen. Seit vielen Monaten erhalten wir über diese Netze tägliche unzensierte Berichte aus dem Kriegsgebiet in Ex-Jugoslawien. Auf dem Congress wird eine Direktverbindung zu verschiedenen MailBoxen dort hergestellt!"|"https://web.archive.org/web/20060521101434/http://events.ccc.de/congress/1992/"|""
"1992"|"9C3"|"[Datex-J: nach Btx ein Versuch der Telekom und einiger großer Verleger, sich hier ins ""gemachte Netz"" zu setzen?]"|""|"https://web.archive.org/web/20060521101434/http://events.ccc.de/congress/1992/"|""
"1992"|"9C3"|"[Feminines Computer Handling]"|"Arbeitstreffen nicht nur für ""Haecksen"", sondern alle Frauen, die sich für einen anderen Zugang zum Computern in Theorie und Praxis interessieren."|"https://web.archive.org/web/20060521101434/http://events.ccc.de/congress/1992/"|""
