"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2017"|"34C3"|"Eröffnung: tuwat"|"Daß sich mit Kleinkomputern trotzalledem sinnvolle Sachen machen lassen, die keine zentralisierten Großorganisationen erfordern, glauben wir."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Dude, you broke the Future!: Warum das Laden eines Elektroautos unsicher ist"|"We're living in yesterday's future, and it's nothing like the speculations of our authors and film/TV producers. As a working science fiction novelist, I take a professional interest in how we get predictions about the future wrong, and why, so that I can avoid repeating the same mistakes. Science fiction is written by people embedded within a society with expectations and political assumptions that bias us towards looking at the shiny surface of new technologies rather than asking how human beings will use them, and to taking narratives of progress at face value rather than asking what hidden agenda they serve.  In this talk, author Charles Stross will give a rambling, discursive, and angry tour of what went wrong with the 21st century, why we didn't see it coming, where we can expect it to go next, and a few suggestions for what to do about it if we don't like it.  "|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Ladeinfrastruktur für Elektroautos: Ausbau statt Sicherheit: China's Social Credit Systems"|"Wir retten das Klima mit Elektroautos — und bauen die Ladeinfrastruktur massiv aus. Leider werden dabei auch Schwachstellen auf allen Ebenen sichtbar: Von fehlender Manipulationssicherheit der Ladesäulen bis hin zu inhärent unsicheren Zahlungsprotokollen und kopierbaren Zahlkarten. Ladesäulenhersteller und Ladenetzbetreiber lassen ihre Kunden im Regen stehen — geht das schnelle Wachstum des Marktanteils zu Lasten der Kundensicherheit?"|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Gamified Control?: CITL: Quantitative, Comparable Software Risk Reporting"|"In 2014 China’s government announced the implementation of big data based social credit systems (SCS). The SCS will rate online and offline behavior to create a score for each user. One of them is planned to become mandatory in 2020. This lecture will review the current state of governmental and private SCS and different aspects of these systems."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"How risky is the software you use? "|"Software vendors like to claim that their software is secure, but the effort and techniques applied to this end vary significantly across the industry. From an end-user's perspective, how do you identify those vendors who are effective at securing their software? From a vendor's perspective, how do you identify those techniques which are effective at improving security? Presenting joint work with Sarah Zatko, mudge, Patrick Stach, and Parker Thompson."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Die Lauschprogramme der Geheimdienste: Lesung"|"Der NSA-BND-Untersuchungsausschuss des Deutschen Bundestags ist zu Ende. Da bietet es sich an, nun auf die gesammelten Geheimdienstskandale und die Reaktionen auf die Enthüllungen zurückzublicken."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"QualityLand: Analyse einer Wahlsoftware"|"Willkommen in QualityLand, in einer nicht allzu fernen Zukunft: Alles läuft rund - Arbeit, Freizeit und Beziehungen sind von Algorithmen optimiert."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Der PC-Wahl-Hack: Wie in Österreich über Sicherheit und Überwachung gesprochen wird"|"Hacker des Chaos Computer Clubs (CCC) haben eine in mehreren Bundesländern zur Erfassung und Auswertung der kommenden Bundestagswahl verwendete Software auf Angriffsmöglichkeiten untersucht. Die Analyse ergab eine Vielzahl von Schwachstellen und mehrere praktikable Angriffsszenarien. Diese erlauben die Manipulation von Wahlergebnissen auch über die Grenzen von Wahlkreisen und Bundesländern hinweg. Die untersuchte Software „PC-Wahl“ wird seit mehreren Jahrzehnten für die Erfassung, Auswertung und Präsentation von Wahlen auf Bundes-, Landes- und Kommunalebene eingesetzt."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Die Sprache der Überwacher"|"So intensiv wie 2017 wurde der Themenkomplex rund um Sicherheit und Überwachung in Österreich noch nie diskutiert. Das Thema ist in Hauptabendnachrichten und Leitartikeln angekommen. Die Diskussion rund um die geplante Einführung eines Sicherheitspakets, das sich bei näherer Betrachtung als ein reines Überwachungspaket entpuppt, bietet jede Menge Analysematerial: Öffentlich ausgetauschte (Schein-)Argumente, falsche Analogien und unpassende Sprachbilder haben die Debatte geprägt. In diesem Talk werden die Sprache der so genannten Sicherheitspolitiker (es sind in der Tat nur Männer) analysiert und ihre Argumente auf den Prüfstand gestellt. "|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
"2017"|"34C3"|"Die fabelhafte Welt des Mobilebankings: Facts to fight lore"|"Bisher wurden Angriffe gegen App-basierte TAN-Verfahren und Mobilebanking von betroffenen Banken eher als akademische Kapriole abgetan. Sie seien, wenn überhaupt, nur unter Laborbedingungen und dazu unter wiederkehrend hohem manuellen Aufwand zu realisieren. Um diese Sichtweise zu korrigieren, haben wir das Programm Nomorp entwickelt, das in der Lage ist, zentrale Sicherungs- und Härtungsmaßnahmen in weltweit 31 Apps vollautomatisch zu deaktivieren und somit Schadsoftware Tür und Tor öffnet. Unter den Betroffenen stellen deutsche Unternehmen mit 20 Finanz-Apps die größte Fraktion."|"https://events.ccc.de/congress/2017/Fahrplan/schedule.xml"|""
