"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2000"|"17C3"|"(Fast) Alles über DNS"|"Wie funktioniert DNS eigentlich? Hier geht es nicht um die Anmeldeprozeduren der Registries oder um Politik, sondern um das DNS-Protokoll an sich. Was sind Records, welche Record-Typen gibt es, und warum ist DNS so unglaublich scheiße."|"https://events.ccc.de/congress/2000/fahrplan/event/149.en.html"|""
"2000"|"17C3"|"Abschlussveranstaltung"|"Derzeit sammeln wir noch Vorschläge für ein tolles, innovatives Konzept für eine Abschlussveranstaltung. Hinweise für Interaktionsspiele und lustige Fragestellungen nehmen wir unter crew@congress.ccc.de entgegen."|"https://events.ccc.de/congress/2000/fahrplan/event/201.en.html"|""
"2000"|"17C3"|"Advanced encryption Standard - alles wird gut"|"N/A"|"https://events.ccc.de/congress/2000/fahrplan/event/157.en.html"|""
"2000"|"17C3"|"Advanced evasion of IDS buffer overflow detection "|"This is a technical talk which assumes the audience understands x86 assembly, and buffer overflow methodologies. It presents various stealth coding techniques that can be applied to preventing detection by most current generation IDSs."|"https://events.ccc.de/congress/2000/fahrplan/event/202.en.html"|""
"2000"|"17C3"|"Anatomie Capability basierter Systeme"|"Jenseits der Pfade etablierter Betriebssysteme gibt es die Klasse sog. Capabiliy Systeme. Welche Vorteile verspricht ihre Architektur? Koennten sie ein besseres Fundament fuer eine sichere und verteilte Computerwelt bilden?"|"https://events.ccc.de/congress/2000/fahrplan/event/165.en.html"|""
"2000"|"17C3"|"Belastungstest an Überwachungseinrichtungen"|"Der Workshop beschäftigt sich mit dem Stand der Forschungen zum Thema technische und physikalische Belastbarkeit von Überwachungseinrichtungen. Dabei wird besondere Aufmerksamkeit dem Thema visueller Überwachung und den spezifischen Erfordernissen von Belastbarkeitstests an derartigen Geräten gelegt."|"https://events.ccc.de/congress/2000/fahrplan/event/196.en.html"|""
"2000"|"17C3"|"CCC Erfa-Kreis Treff"|"CCC Interne Veranstaltung für Erfa-Kreise und Chaos-Treffs"|"https://events.ccc.de/congress/2000/fahrplan/event/197.en.html"|""
"2000"|"17C3"|"CCC Projekte Status Quo"|"Der CCC e.V. unterstützt Projekte die von Mitgliedern durchgeführt werden bzw. die Mitglieder durchführen wollen. Der CCC Projektmanager erklärt, wie das laufen kann und soll, wie es bereits gelaufen ist und was wir daraus gelernt haben. Quasi interne CCC e.V. Veranstaltung."|"https://events.ccc.de/congress/2000/fahrplan/event/111.en.html"|""
"2000"|"17C3"|"Chaos-Rückblick im Jahre 2000"|"N/A"|"https://events.ccc.de/congress/2000/fahrplan/event/117.en.html"|""
"2000"|"17C3"|"Crashkurs für die Amateurfunk-Lizenz Klasse 3 (1/3)"|"Der Kurs soll wieder an allen drei Tagen fuer jeweils 1-1,5 Stunden stattfinden. Interessierte sollten sich möglichst vorher den amtlichen Fragebogen beim RegTP besorgen."|"https://events.ccc.de/congress/2000/fahrplan/event/182.en.html"|""
"2000"|"17C3"|"Crashkurs für die Amateurfunk-Lizenz Klasse 3 (2/3)"|"Der Kurs soll wieder an allen drei Tagen fuer jeweils 1-1,5 Stunden stattfinden. Interessierte sollten sich möglichst vorher den amtlichen Fragebogen beim RegTP besorgen."|"https://events.ccc.de/congress/2000/fahrplan/event/188.en.html"|""
"2000"|"17C3"|"Crashkurs für die Amateurfunk-Lizenz Klasse 3 (3/3)"|"Der Kurs soll wieder an allen drei Tagen fuer jeweils 1-1,5 Stunden stattfinden. Interessierte sollten sich möglichst vorher den amtlichen Fragebogen beim RegTP besorgen."|"https://events.ccc.de/congress/2000/fahrplan/event/189.en.html"|""
"2000"|"17C3"|"Datenschutzprobleme bei mobilen Informationsdiensten"|"Ziel des Workshops ist eine Bestandsaufnahme, Diskussion und Vorausschau auf die Probleme die wir sowohl in technischer als auch in gesellschaftlicher Sicht durch die Anfängerz von mobilen lokationsabhängigen Informationsdiensten (location based services) bekommen werden. Vorgestellt wird der Stand der technischen Umsetzung solcher Dienste sowie die Lage der Interessengruppen. Diskutiert werden technische und organisatorische Wege auf denen solche Dienste auf existierender Infrastruktur realisiert werden können ohne zum gläsernen Bürger zu führen."|"https://events.ccc.de/congress/2000/fahrplan/event/106.en.html"|""
"2000"|"17C3"|"Die Freiheit der Bits und die Finanzierung der Künstler"|"Das auf dem «free flow of information» basierende Internet und die Verbreitung von Datenverarbeitungsmaschinen haben die Kontrolle nichtmaterieller Güter faktisch unmöglich gemacht. Dabei stellt sich nicht nur die Frage nach der zukünftigen Finanzierung von nichtmateriellen Gütern und der Existensberechtigung von «geistigem Eigentum» sondern auch die einer Industrie: Sind die Verwerter von Urheberrechten Teil des Problems oder Teil der Lösung? Wir wollen mit Vertretern der Musikindustrie die derzeitige Situation und zukünftige Wertschöpfungsketten diskutieren..."|"https://events.ccc.de/congress/2000/fahrplan/event/116.en.html"|""
"2000"|"17C3"|"Die Programmiersprache Dylan"|"Dylan ist eine dynamische, objektorientierte Programmiersprache, dieAnfang der 90er Jahre bei Apple und der CMU entwickelt wurde. DerVortrag gibt eine Anfängerz in die Sprache, und erklärt, warum dieEleganz einer High-Level-Sprache wie Dylan nicht im Widerspruch zuschnellem Code steht."|"https://events.ccc.de/congress/2000/fahrplan/event/193.en.html"|""
"2000"|"17C3"|"Die TCP/IP Protokollfamilie"|"Dieser Grundlagenvortrag erläutert die IP V4 Protokollfamilie, die derzeit die Basis des Internets bildet. Wir gehen auf Schichtenmodell, Adressierung, Paketformate, Verbindungsauf- und Abbau ein.Als Exkurs wird auch kurz die phsikalische Ebene (das Ethernetkabel, Aufzucht und Hege) angesprochen. Ein kurzer Ausblick auf typische attackz rundet die Veranstaltung ab."|"https://events.ccc.de/congress/2000/fahrplan/event/191.en.html"|""
