"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2002"|"19C3"|"TCPA - resistance is futile? --- Rüdiger Weis / Andreas Bogk (Saal 1) [366]"|"TCPA und Palladium bedrohen die Wissensgesellschaft in fu ndamentaler Weise. Neben den wirtschaftlichen und gesellschaftlichen Folgen diskutieren wir in diesem Vortrag auch die kryptograpischen un d netzwerktechnischen Problemen. Selbst; wenn Microsoft moralisch gut und edel wäre und zum ersten Male überhaupt fehlerfreien Code produz ieren würde; wären die Folgen für die Informationsgesellschaft verhee rend.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/366"|""
"2002"|"19C3"|"Anfängerz in Geschichte und Struktur des CCC --- Andy Müller -Maguhn (Saal 1) [374]"|"Da der Chaos Computer Club nun schon über 20 Jahre unterw egs ist; auf dem Congress aber viele Besucher nur einen Teil der Gesc hichte des Clubs kennen; versucht dieser Vortrag einen groben Überbli ck über die Geschichte des CCC zu geben. Verständlich sollen dabei ni cht nur die Strukturelemente und kulturellen Eigenarten dieser merkwü rdigen Anhäufung von Menschen werden; sondern auch einige Empfindlich keiten; deren Berücksichtigung es dem werten Congressbesucher erlaube n; den Congress möglicherweise besser zu verstehen.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/374"|""
"2002"|"19C3"|"Micro FM Transmitter im Eigenbau (Teil 1) --- Elektra  (Saal 5) [377]"|"Wie funktioniert so ein Radiosender; wie baue ich sowas s elbst? Eine praxisnaher TestCATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/377"|""
"2002"|"19C3"|"Computer- und Videogame Producer (Saal 1) [380]"|"Dies ein Film über Produzenten von Videospielen. Im Film werden verschiedene Aspekte behandelt; die bei der Entwicklung von Co mputer- und Videospielen zu beachten sind. Dabei werden eine Reihe vo n heiklen Themen gestriffen; über die in letzter Zeit ein reger Strei t entbrannt ist. Entscheidend sind nach der Politisierung von Compute rspielen durch die Erfurter Debatte insbesondere Fragen wie: Sind Com puterspiele einerseits Gewaltverherrlicher oder aber andererseits auc h Kunst? Wie können sie Kunst sein; wenn sie von so wenig Frauen gesp ielt werden? Spielen so wenig Frauen Computerspiele; weil viele der S piele so brutal sind? Gibt es Ansätze; gezielt frauenfreundliche Spie le zu machen? Erleichtert es die heute im Markt verfügbare Middleware nicht theoretisch; Spiele zu produzieren; die inhaltlich anspruchsvo ller sind; bei denen es nicht nur um reine Reaktionsgeschwindigkeit u nd ums möglichst effiziente Ausschalten des Gegners geht? Wie sehen d ie internationalen Bemühungen dazu aus? Welchen Visionen folgt man? W as wird kritisiert? Diesen theoretisch im Film reflektierten Fragen w erden eine Reihe von Praktischen entgegen gestellt: wie finde ich ein en Einstieg in die Branche? Wozu brauchen die Berliner ihren Verband? Was sind die Chancen und Risken der Entwicklung? Wohin geht die Reis e? Die Dokumentation ""Computer- und Videogame Producer"" thematisiert die Makrotrends der Branche aus Berliner Sicht und liefert gleichzeit ig einen vielschichtigen Kommentar zur derzeitigen Entwicklungssituat ion in Europa.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/380"|""
"2002"|"19C3"|"Project Blinkenlights: ARCADE --- Tim Pritlove / Thomas Fiedl er / Sven Neumann (Saal 1) [381]"|"Projekt Blinkenlights hat in diesem Jahr eine neue Lichti nstallation in die Welt gesetzt. Auf der Französischen Nationalbiblio thek in Paris wurde ""ARCADE"" realisiert. Die technische Realisierung basiert auf einer konsequenten Weiterentwicklung der ursprünglich f ür die Berliner Installation ""Blinkenlights"" entworfenen Konzepte. De r Vortrag stellt die Aktion und die dahinter steckende Technologie v or.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/381"|""
"2002"|"19C3"|"Quantenkryptographie --- Christian Kurtsiefer (Saal 1) [382]"|"One of the fundamental laws of quantum mechanics; the Hei senberg uncertainty relation; tells us that every quantum measurement significantly influences the observed system. Thus Quantum Cryptogra phy can guarantee securityz communication between Alice (transmitter) an d Bob (receiver). In our experiment we show that it is possible to pe rform Quantum Cryptography not only in laboratory demonstration exper iments but also in a small and user friendly setup which can be used on everybodysw's desk for securityz communication.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/382"|""
"2002"|"19C3"|"Datenbanken - was ist das? --- Markus Schaber (Saal 2) [384]"|"Datenbanken sind das Herz vieler Computeranwendungen; vom Internet-Shop bis zur Adresskartei. Dieser Vortrag stellt einige ver wendete Techniken und Schlagwörter; wie ISAM; B-Bäume; relational und objektorientiert vor; und gibt einen kleinen Anfängerz über Vergange nheit; Gegenwart und Zukunft. Dauer: ca. 100 Minuten.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/384"|""
"2002"|"19C3"|"Spam Prevention --- Stefan Sels (Saal 3) [386]"|"SPAM is a growing problem that is hard to fight. On the o ne hand you want to communicate with everybody; on the other hand you don´t want to be filled up with SPAM. To fight spam effectifly there are some server and clientside solutions which help and put some mai ls into the trash by their own.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/386"|""
"2002"|"19C3"|"Capture the flag (Linux Deathmatch) --- Stefan Sels () [387]"|"CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/387"|""
"2002"|"19C3"|"attackzing networked embedded systems --- FX of Phenoelit (Saa l 1) [388]"|"The speech covers design issues and software vulnerabilit ies in embedded systems. The securityzation of design failures will be presented using HP network printers as an example - including getting access up to the point where the printer becomes an attackz platform itself. Additionally; securityzation of software securityz will b e covered by presenting a tutorial to write securityzs for Cisco IOS. M ethods and source code for Cisco Router securityzs will be shown.CATEGORY:Lecture"|"http://www.ccc.de/congress/2002/fahrplan/event/388"|""
