"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2019"|"36C3"|"Opening Ceremony (de): Security Track Keynote"|"Welcome!"|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"The Case for Scale in Cyber Security"|"The impact of scale in our field has been enormous and it has transformed the tools, the jobs and the face of the Infosec community. In this talk we discuss some of the ways in which defense has benefitted from scale, how the industry might be transitioning to a new phase of its growth and how the community will have to evolve to stay relevant."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"What's left for private messaging?"|"It is easier to chat online securely today than it ever has been. Widespread adoption of signal, wire, and the private mode of WhatsApp have led a broader recognition of the importance of end-to-end encryption. There's still plenty of work to be done in finding new designs that balance privacy and usability in online communication."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"Messenger Hacking: Remotely Compromising an iPhone through iMessage"|"So called “0-click” exploits, in which no user interaction is required to compromise a mobile device, have become a highly interesting topic for security researchers, and not just because Apple announced a one million dollar bug bounty for such exploits against the iPhone this year. This talk will go into the details of how a single memory corruption vulnerability in iMessage was remotely exploited to compromise an iPhone. The insights gained from the exploitation process will hopefully help defend against such attacks in the future."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"""Hacker hin oder her"": Die elektronische Patientenakte kommt!"|"Herzstück der digitalen Gesundheitsversorgung für 73 Millionen Versicherte ist die hochsichere, kritische Telematik-Infrastruktur mit bereits 115.000 angeschlossenen Arztpraxen. Nur berechtigte Teilnehmer haben über dieses geschlossene Netz Zugang zu unseren medizinischen Daten. Ein ""Höchstmaß an Schutz"" also, wie es das Gesundheitsministerium behauptet? Bewaffnet mit 10.000 Seiten Spezifikation und einem Faxgerät lassen wir Illusionen platzen und stellen fest: Technik allein ist auch keine Lösung. Braucht es einen Neuanfang?"|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"Plundervolt: Flipping Bits from Software without Rowhammer"|"We present the next step after Rowhammer, a new software-based fault attack primitive: Plundervolt (CVE-2019-11157).  Many processors (including the widespread Intel Core series) expose privileged software interfaces to dynamically regulate processor frequency and operating voltage. We show that these privileged interfaces can be reliably exploited to undermine the system's security. In multiple case studies, we show how the induced faults in enclave computations can be leveraged in real-world attacks to recover keys from cryptographic algorithms (including the AES-NI instruction set extension) or to induce memory safety vulnerabilities into bug-free enclave code."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"Geheimdienstliche Massenüberwachung vs. Menschenrechte: From Unanimity to Anonymity "|"Der Europäische Menschenrechtsgerichtshof beschäftigt sich nun schon seit Jahren mit der Frage, ob die durch Edward Snowden öffentlich bekanntgewordene geheimdienstliche Massenüberwachung mit der Europäischen Menschenrechtskonvention kompatibel ist. Wie ist der Stand der Dinge?"|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"What the World can learn from Hongkong"|"The people of Hong Kong have been using unique tactics, novel uses of technology, and a constantly adapting toolset in their fight to maintain their distinctiveness from China since early June. Numerous anonymous interviews with protesters from front liners to middle class supporters and left wing activists reveal a movement that has been unfairly simplified in international reporting. The groundbreaking reality is less visible because it must be - obfuscation and anonymity are key security measures in the face of jail sentences up to ten years.   Instead of the big political picture, this talk uses interviews with a range of activists to help people understand the practicalities of situation on the ground and how it relates to Hongkong's political situation. It also provides detailed insights into protestors' organisation, tactics and technologies way beyond the current state of reporting. Ultimately, it is the story of how and why Hongkongers have been able to sustain their movement for months, even faced with an overwhelming enemy like China. "|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"Practical Cache Attacks from the Network and Bad Cat Puns"|"Our research shows that network-based cache side-channel attacks are a realistic threat. Cache attacks have been traditionally used to leak sensitive data on a local setting (e.g., from an attacker-controlled virtual machine to a victim virtual machine that share the CPU cache on a cloud platform). With our attack called NetCAT, we show this threat extends to untrusted clients over the network, which can now leak sensitive data such as keystrokes in a SSH session from remote servers with no local access. The root cause of the vulnerability is a recent Intel feature called DDIO, which grants network devices and other peripherals access to the CPU cache. Originally, intended as a performance optimization in fast networks, we show DDIO has severe security implications, exposing servers in local untrusted networks to remote side-channel attacks."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
"2019"|"36C3"|"SIM card technology from A-Z: Zahlenraten für Geeks"|"Billions of subscribers use SIM cards in their phones. Yet, outside a relatively small circle, information about SIM card technology is not widely known. This talk aims to be an in-depth technical overview."|"https://events.ccc.de/congress/2019/Fahrplan/schedule.xml"|""
