"year"|"congress"|"title"|"abstract"|"link"|"tags"
"1993"|"10C3"|"Welcoming/opening"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"How does a computer work?"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"ISDN:  Everything over one network"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Internet and multimedia applications:  MIME/Mosaik/Gopher"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Data transport for Anfängerz"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Chip-cards:  Technology"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Media and information structures:  How much truth remains?  Direct"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Encryption for Anfängerz, the practical application of PGP"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Alternative networks:  ZAMIRNET, APS+hackztic, Green-Net, Knoopunt,"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Encryption:  Principles, Systems, and Visions"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Modacom ""wireless modem"""|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Electronic Cash"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Bulletin board protocols: Functional comparison and social form, with the"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Discussion with journalist Eva Weber"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Net groups for students, Jan Ulbrich, DFN"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"What's left after the eavesdropping attackz?  Forbidding encryption?"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Cyber Bla:  Info-cram"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"How does an intelligence service work?  Training videos from the"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"System theory and Info-policies with Thomas Barth"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Science Fiction video session:  Krieg der Eispiraten"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Thoughts about organization (""Urheben"")"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Computer recycling"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Dumbness in the nets:  Electronic warfare"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"Lockpicking:  About opening locks"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"The Arbeitsgemeinschaft freier Mailboxen introduces itself"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
"1993"|"10C3"|"In year 10 after Orwell ... Visions of the hackz scene"|"N/A"|"https://web.archive.org/web/20060521101447/http://events.ccc.de/congress/1993/"|""
