"year"|"congress"|"title"|"abstract"|"link"|"tags"
"1994"|"11C3"|"Frederike Gers liest aus ""Lange Leitung"": Von Tamponvertretern auf Datenreise - ein Roman aus dem bunten Leben in den Datennetzen"|"Der erste CCCongress-Tag endete mit ein wenig Kultur: Frederike Gers, Schriftstellerin aus München und im IRC als ""marlene"" bekannt und beliebt, las aus ihrem Roman ""Lange Leitung"", der vor einigen Tagen im Goldmann Verlag erschienen ist. Das Buch schildert ist die Geschichte von Martin Schütt, Tamponvertreter aus Düsseldorf, der sich einen Computer und ein Modem anschafft. Natürlich funktioniert nichts so, wie es sollte, aber mit Hilfe seines Nachbarn, einem echten Hardware-Guru, kann er die ersten Schwierigkeiten meistern. In ""Lange Leitung"" stecken 6 Jahre Erfahrungen von ""marlene"" mit der Online-Szene. So ist dann auch das ganze Repertoire der Datenreisenden vertreten: Auf einem User-Treffen seiner Chat-Box trifft Martin den dicken Heavy-Metal-Fan, der sofort über Unix-Installationen zu reden anfängt oder die unscheinbare Userin mit Brille, die er sich im Chat immer als eine Art ""Claudia Schiffer für Arme"" vorgestellt hat. Frederike Gers hat die ""Lange Leitung"" auch für Leserinnen und Leser geschrieben, die von DFÜ noch gar nichts gehört haben. Begriffe wie ,Modem"" oder ""Chat"" werden im Text erklärt. Aber auch philosophische Abhandlungen über den ,Programmierer an sich"" finden sich eingefügt in die Handlung: Der CeBIT-Flirt mit der IBM-Stand-Hostess, die Ernährung mit Cola und Chips oder die Angst, als Versager schlafen zu gehen, wenn das Programm nicht völlig fehlerfrei zum laufen gebracht werden kann. Den Praxis-Test für ihren Roman hat ""marlene"" bestanden; das CCCongress-Publikum bestätigte ihr einen gewissen, treffenden Realismus."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Fenster umsonst: Kooperative Softwareentwicklung im Internet"|"Die zwei PC-Betriebssysteme Linux und FreeBSD werden von weltweit verstreuten Programmierern mit Hilfe von Computernetzen konzipiert und weiterentwickelt. Linux ist ein Betriebssystem, das wissen viele. Aber was nur wenigen bekannt sein dürfte, ist die besondere Entstehungsgeschichte dieses Softwarepakets. Die Entstehungsgeschichten von Linux und FreeBSD (ein weiteres Unix-artiges Betriebssytem) war das Thema, über das Sabine Helmers in ihrem Vortrag ""Kooperative Softwareentwicklung im Internet"" referierte. Im Laufe der zwanzigjährigen Entwicklungsgeschichte des Internet wurde immer wieder versucht, den Betriebssystemen ein größtmögliches Maß an Dezentralität, Kompatibilität und Flexibilität abzuringen. Anfang der 90er Jahre begann der finnische Student Linus Totualds, diese Eigenschaften in einem Betriebssystem zu vereinen. Bereits im Sommer 1991 stellte er das erste Linux (Version 0.1) vor. Sein Konzept bestand und besteht darin, nicht als Firma oder Gruppe ein komerzielles, angeblich garantiert fehlerfreies Betriebssystem zu entwickeln und zu vermarkten, sondern Linux als allgemeines Computergroßprojekt im Datennetz von allen Leuten weiterentwickeln zu lassen, die daran Intresse haben. Zusätzlich zu dem - kostenlosen - ausführbaren Betriebssystem wird der komplette Sourcecode der einzelnen Komponenten ausgeliefert, was es ermöglicht, Programmteile individuell zu verändern, eventuell zu verbessern und zu korrigieren. Falls nun jemand einen Systembestandteil verbessert oder ein neues, nützliches Feature entwickelt hat, stellt er es der Netzöffentlichkeit vor, und diese entscheidet, ob es sich tatsächlich um eine Verbesserung handelt. Im Januar 1992 konnte auf diese Weise die Version 0.12, an der mehrere Programmierer mitarbeiteten, veröffentlicht werden, mittlerweile ist die erste 1.x Version fertiggestellt worden. Trotz dieser nicht gezielten Entwicklung wird Linux ständig durch interessierte Anwender verbessert und erweitert. Schätzungsweise zwischen 100.000 und 1.000.000 Anwender stricken weltweit mit an Linux. Wer sich als Linuxbenutzer eintragen lassen möchte, erreicht dieses durch eine Nachricht an eine eMail-Adresse; dort sind inzwischen schon mehr als 10.000 Benutzer registriert. Bei FreeBSD handelt es sich um ein weiteres kostenloses Betriebssystem, das auf eine ähnliche Art und Weise wie Linux entwickelt wird. Die Entwicklung von FreeBSD ist koordinierter und wird nur von relativ wenigen Kernentwicklern, deren Zahl sich von 3 (1992) auf 40 erhöht hat, betrieben. Diese 40 Leute wohnen irgendwo in der Welt. Sie kennen sich oft nur virtuell, d.h. durch ihre Korrespondenzen über das Internet. Zwei der ursprünglich drei Kernentwickler von FreeBSD haben sich erst vor acht Monaten anläßlich einer Veranstaltung in Holland außerhalb des virtuellen Raumes ""Internet' getroffen. Ohne die weltweiten Kommunikationsmöglichkeiten, die das Internet bietet, wäre diese Art der Entwicklung von komplexer Software nicht möglich. Linux und FreeBSD kann in jeder gut sortierten Buchhandlung auf CD-ROM (39 DM bis 89 DM) oder via FTP (File Transfer Protocol) über Internet bezogen werden."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Nie wieder Kleingeld?: Chipkartentechnik"|"Die wohl bekannteste Chipkarte ist die von der Post ausgegebene Telefonkarte. Bei diesem Vortrag ging es vornehmlich um die Technik dieser Karte und die damit eventuell auftretenden Komplikationen, die in Verbindung mit dem Datenschutz auftreten können. Der Chip, der für die Telefonkarten verwendet wird, besteht aus einem Read Only Memory (ROM), einem Speicher für das verbleibende Guthaben in Pfennigen und einem Teil, der für die interne Authentisierungsprüfung verwendet wird. Der ROM-Bereich ist in vier Sektoren unterteilt, und zwar in einen Teil, in dem die Telefonkartenkennung gespeichert ist, einer, in dem der Hersteller der Karte vermerkt wird, und ein weiterer, in dem der Wert der Karte zu finden ist (60, 50 oder 12 DM). Ebenso ist die Seriennummer - sie ändert sich nur alle 100 Karten - im ROM gespeichert. Als das Konzept der Telefonkarte noch in den Kinderschuhen steckte, waren die verwendeten Chips so teuer, daß anfangs die Möglichkeit erwogen wurde, den Wert der Karte wieder aufzuladen. Da dies allerdings ein Sicheheitsrisiko darstellte, wurde - vorangetrieben durch den Preisverfall der Hardware - später auf eine mögliche Wiederaufladung verzichtet. Die Telekom kann die Telefonkarten so programieren, daß erkannt wird, wieviele Pfennige pro Einheit abgebucht werden sollen. Deshalb liegt das Guthaben auf dem Chip der Telefonkarte auch in Pfennigen und nicht in Einheiten vor. Das Wiederaufladen der Telefonkarten wird dadurch verhindert, daß vom Guthaben nur etwas abgezogen, aber nicht etwas hinzugezählt werden kann. Ähnliche Manipulationsversuche, wie z.B. das Guthaben einer Karte von vornherein auf 300 DM zu setzen oder aber festzulegen, daß pro Einheit dem Guthaben Null Pfennige abgezogen werden, wird dadurch unterbunden, daß die einzelnen Kartentelefone wissen, welche verschiedenen Konfigurationen überhaupt möglich sind, und falsch konfigurierte Karten einfach nicht annehmen. Als einen weiteren Test versucht das Kartentelefon, bestimmte Teile des ROMs zu überschreiben, sollte dies gelingen, so nimmt es die Karte auch nicht an. Das problematische bei den Telefonkarten ist, daß nahezu alle öffentliche Kartentelefone durch eine DATEX-L Standleitung mit einem Hauptcomputer verbunden sind. Das macht es möglich, diverse Daten zu speichern, was die Telekom auch für jeweils 80 Tage tut. De fakto handelt es sich bei den gespeicherten Daten um die Seriennummer der Telefonkarte, von wo und wann angerufen wurde, die Dauer des Gesprächs und um die angerufene Telefonnummer, bei der allerdings die letzten beiden Ziffern - aus Datenschutzgründen - nicht gespeichert werden. Die Frage ist nur, was die Telekom mit den gesammelten Datenmengen anfangen will. Durch die oben erwähnte Standleitung hat die Telekom die Möglichkeit, sämtliche Kartentelefone - praktisch über Nacht - umzuprogrammieren. Das ist z.B. dann nötig, wenn Telefonkarten einer bestimmten Seriennummer gesperrt werden sollen oder Telefonkarten mit neuen Spezifikationen herausgegeben werden."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Cyberspace and the Way to the Inverse Panopticon"|""|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Cyberspace und der Weg zum inversen Panoptikon: Thomas Barth (Referent: Sondererfahrungen...)"|"Panoptikum bedeutet im Englischen nicht Wachsfigurenkabinett, sondern bezeichnet eine spezielle Form von Gefängnisarchitektur. Im panopticon ist jeder Häftling von einem Zentralturm aus für die Wächter sichtbar; die Wächter dagegen sind für ihn unsichtbar, so daß er nicht weiß ob und wann er unter Beobachtung steht. Der französische Philosoph Michel Foucault leitet von dieser Erfindung der frühen englischen Aufklärung eine ganze Theorie unserer Kultur her (""Panoptismus""). Disziplinierung durch den kontrollierenden Blick spielt demnach auf jeder gesellschaftlichen Ebene eine große Rolle für die Selbstkonstruktion der Subjekte: Von der Registrierung des Neugeborenen im Krankenhaus über Schule, Familie, Armee bis zur staatlichen Steuerung der Bevölkerungsentwicklung. Mein Essay ""Cyberspace and the Way to the Inverse Panopticon"" versucht eine Erweiterung des Konzeptes des Panoptismus auf die moderne Multimedia-Gesellschaft. Als Möglichkeit einem ausufernden Überwachungsstaat entgegenzuwirken, wird die Idee eines ""Inversen Panoptikons"" angeboten, in welchem die Sichtbarkeitsverhältnisse umgekehrt werden sollen: Nicht der gläserne Bürger, sondern die gläserne Bürokratie sind gefordert -bei vollem Datenschutz für persönliche Informationen. Anfang 1995 erscheint ein Buch von Thomas Barth, welches unter dem Titel ""Soziale Kontrolle in der Informationsgesellschaft"" versucht, das Problem mit Hilfe eines systemtheoretischen Ansatzes zu analysieren (Centaurus-Verlag, Pfaffenweiler 1995) Die These von Gilles Deleuze, die Disziplinargesellschaft gehe zu einer Kontrollgesellschaft über, wird durch eine Analyse des Panoptikon/Massenmedien-Mechanismus erhärtet. In diesem Mechanismus wirken zwei komplementäre Technologien auf eine Kontrolle von Verhalten, Illusionen und Begehren hin, die vielleicht die traditionellen Formen der Einsperrung in Zukunft überflüssig machen könnten."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"CCC 1994 in Berlin - Der erste Tag in Zahlen"|""|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Globales Dorf für Anfängerz: Einstieg ins Internet"|"Jeder redet darüber, und kaum einer hat Ahnung, wie es funktioniert: der globale nichtkommerzielle Computerverbund Internet. 1969 begann das Internet als elektronisches Kommunikationsnetz zwischen den militärischen Forschungseinrichtungen in den USA. Im Zuge der computertechnischen Entwicklung sollte das sogenannte ARPA-Net (Advanced Research Projects Agency NETwork) den Informationsaustausch zwischen Firmen und Hochschulen erleichtern, die sich mit Waffentechnik im weitesten Sinne befaßten. 1975 wurde es in einen militärischen und einen zivilen Zweig geteilt, damit eröffnete sich vor allem für die Universitäten der gewaltige Vorteil des schnellen und einfachen Datenaustausches, die Teilnehmerzahl wuchs schnell an, eine umfassende, internationale Vernetzung war nur eine Frage der Zeit. In Deutschland bietet das DFN (Deutsches Forschungsnetz), finanziert durch das Forschungsministerium, die Dienste des Internets an den Universitäten an. Die Zahl der gegenwärtig beteiligten Nutzer ist umstritten, es ist von Zahlen zwischen 2.000.000 und 40.000.000 die Rede. Einzelne Services würden jedenfalls rund um die Uhr von 7. - 8.000 Menschen frequentiert. Umstritten sei auch die aktuelle Zahl der Diskussionsforen (newsgroups), von denen es schätzungsweise über 10.000 gibt. Ungeheuer viele Interessengebiete werden bereits bedient, ob Linguist, Computerfreak oder politisch Engagierter, das Internet bietet die Möglichkeit, sich mit Fragen und Beiträgen oder auf der Suche nach Informationen allgemeiner und spezieller Art direkt an einen großen Kreis Gleichgesinnter zu wenden. Mit steigender Verfügbarkeit (über private Anbieter) verlagert sich das Benutzerspektrum des Netzes allmählich von den Universitäten in die Haushalte. Inzwischen reicht ein einfacher PC und ein Modem als technische Voraussetzung für den Anschluß. In Deutschland verkaufen Firmen wie CompuServe, MAZ, XLink, Eunet, GTN oder Contrib private Internetanbindungen zu unterschiedlichsten Konditionen. Während die einen lediglich ein beschränktes Datenkontigent zu Verfügung stellen, einen finanziellen Unterschied zwischen nationalen und internationalen Datenpaketen machen oder den Versand persönlicher Nachrichten limitieren, stellen die anderen eine großzügigere Nutzung des Internetservices frei. Es ist zu erwarten, daß die wachsende private Nachfrage die Preise noch erheblich senken wird. Mit dem bevorstehenden Fall des Monopols der Telekom werden darüber hinaus die überteuerten Preise für die Standleitungen ins Rutschen kommen, in Deutschland ist die Datenfernübertragung (DFÜ) noch einer der kostentreibensten Faktoren für den Internetbetrieb. Zur Technik: Ob an der Hochschule, in der Firma oder am PC auf dem heimischen Schreibtisch, jeder Teilnehmer mit Internetzugang erhält eine individuelle Adresse, mit der er weltweit erreicht werden kann, und die gleichzeitig Absender der selbst erstellten Nachrichten ist. Die Adressen sind eindeutig für jeden einzelnen angeschlossenen Computer definiert. Bei ""resist@congress.ccc.de"" steht ""de"" beispielsweise für Deutschland und kennzeichnet die sogenannte top level domain. Meist bezeichnet ein bestimmtes Kürzel an dieser Stelle das Land der Adresse. In den USA gibt es allerdings verschiede Kürzel: -.gov. (für government), -.com (für kommerzielle Firmen), -.org (für nichtkommerzielle Organisationen), -.edu (für education, d.h. Schulen und Hochschulen) oder einfach-.us . ""ccc"" bezeichnet die 2. level domain, hier steht ccc für den Chaos Communication Congress. ""congress"" ist ein weiteres sub level und ""resist"" ist in diesem Fall der Name des angesteuerten Computers, in der Regel steht hier der Name (oder das Pseudonym) des Benutzers. Mit dem Domain Name Service (DNS) können Adressen gesucht und gefunden werden. Die fehlerfreie Datenübertragung wird mit den sogenannten Protokollen sichergestellt, Programme, die kontrollieren, ob die versandten Daten mit den abgeschickten übereinstimmen. Als Standard für das Internet hat sich dabei das TCP/IP (Transmission Control Protocol / Internet Protcol) etabliert, ursprünglich entwickelt für die Übertragung von Funkwellen. Zu den vielen Diensten des Internets zählen der Versand von persönlichen Nachrichten über E-Mail, die digitale Unterhaltung über IRC (Internet Relay Chat), die Versorgung mit Textfiles über GOPHER oder grafikorientierten Files über WWW (für World Wide Web), Archie, FTP und, und, und..."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Internet ist cool, oder?: Porno- und Pizzaserver? - Internet-Hype und die Folgen"|"Wer soll die Datenleitungen in Zukunft bezahlen? Was passiert, wenn große Unternehmen das Netz als Einnahmequelle für sich erschließen? Gleicht sich das Niveau des Internet-Angebots der Schmalspurinformation und Breitwandunterhaltung des Privatfernsehens an? Rena Tangens, FoeBuD e.V. (Verein zur Förderung des öffentlichen bewegten und unbewegten Datenverkehrs) in Bielefeld, und Gerd Meissner, Der Spiegel, verantwortlich für das Ressort ""Medien, Elektronik, Kommunikation"" und damit für die Einspeisung der elektronischen Spiegel-Ausgaben in das World Wide Web, diskutierten zusammen mit dem lebhaften Publikum in der Aula über die Zukunft des Internet. Gerd Meissner lieferte verschiedene Erklärungen dafür, warum Der Spiegel sich dafür entschieden hat, eine elektronische Version des Nachrichtenmagazins zu produzieren, die noch ""ein reines Verlustgeschäft"" für den Verlag ist. Meissner sagte, Der Spiegel wolle etwas davon zurückgeben, was er in vielen Jahren an Input aus dem Netz bekommen habe. Inzwischen zeugen rund 550 elektronische Zuschriften im Monat vom regen Interesse des Netzpublikums. Viele Bitten und Anregungen aus der Computerszene seien der Auslöser für diesen Schritt gewesen, man wolle damit am Puls der Zeit bleiben und ein Signal für die Neuen Medien setzen. Darüber hinaus beansprucht der Der Spiegel eine Art ""Navigatorfunktion"" im Internet, gemäß seiner Tradition möchte er Orientierungspfosten in den Strom der Informationsflut einschlagen. Meissner räumte gleichzeitig ein, daß die Entscheidung des Verlages natürlich unter der Überschrift ""Marketing- Maßnahme"" geführt wird, die den Bekanntheitsgrad des Spiegels steigern und die rentablen Papierausgaben keinesfalls ersetzen soll. Noch sind die kommerziellen Gewinne des Internet verschwindend gering, das gewaltige Potential für Werbung und das Aufkaufen von Providern und Distributionswegen kann aber schnell zur Bildung von Monopolen führen, die dann das Angebot diktieren und die bidirektionale Kommunikationsmöglichkeit gefährden können. Marketing-Interessen werden zunehmend wichtig. Da die Universitäten in absehbarer Zeit die Hardwarekapazitäten und Leitungen für den privaten Internetbetrieb einschränken werden, den zur Zeit engagierte Studenten in den Hochschulrechenzentren aufrechterhalten, werden andere (bereits vorhandene) Datenleitungen nötig, die sicherlich nicht kostenlos zu haben sind. Die Personalkosten für die Menschen, die ihre Zeit in das Internet investieren, werden dabei den größten Kostenfaktor ausmachen. Werbung kann sicherlich Geld bringen, noch scheint aber niemand genau zu wissen, wie Werbung sinnvoll für und nicht gegen das Internet eingesetzt werden soll. Rena Tangens verwies auf die besonderen dezentralen Mailbox-Strukturen in Deutschland. Alternative Informationsforen werden hier zur Verfügung gestellt, die sich größtenteils selbständig finanzieren, freie und gleichberechtigte Diskussion am Bildschirm ermöglichen und nicht nur den stumpfen Fernseheinwegkonsum vor einer etwas anderen Glotze fortsetzen. Dabei werde immer wieder deutlich, daß der wichtigste Grund für die explosionsartig steigende Nachfrage nach Internetzugängen die Möglichkeit ist, eMail-Nachrichten abzusetzen und zu empfangen. Die Teilnahme an Diskussionsforen (Newsgroups) ist eine weitere Motivation für die Teilnahme am Internet. Ob das Internet in 20 Jahren genauso kommerzialisiert sein wird wie etwa die öffentlich-rechtlichen Fernsehsender (die ursprünglich auch vollkommen ohne Werbung ausgekommen sind), liegt an den Weichen, die jetzt gestellt werden. Wenn das Internet eines Tages nur noch als Träger von Werbung fungiert und große Unternehmen das Angebot bestimmen, sind die Chancen vertan worden, die wir heute haben. Sexdienste, Videospiele und andere Einweg-Unterhaltungsdienste würden den Markt dann unweigerlichen beherrschen."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Unsere Journalisten und wir: Public Relations für Mailboxprojekte"|""" 'PR' als Wort hat eine magische Anziehungskraft für mich"", meinte eine Teilnehmerin des Public Relation Medienworkshops am zweiten Tag des Chaos Kommunication Congresses in Berlin. Was genau PR ist und wie Öffentlichkeitsarbeit um und für eine Mailbox ausschaut, waren die zentralen Fragen dieses Workshops. Moderator padeluun erzählte aus seinen Erfahrungen mit der Öffentlichkeitsarbeit eines Mailbox-Systemes in Bielefeld, der //BIONIC. Als wichtigste Voraussetzung für PR und Öffentlichkeitsarbeit nannte padeluun ein technisch wie inhaltlich stabiles Mailboxsystem. Schon allein aus dem Grund, daß PR eine kontinuierliche Arbeit ist, können nur Systeme mit längerer Entwicklung und verläßlichem Team eine Öffentlichkeitsarbeit machen, die in den ""kommerziellen"" Medien die gewünsche Wirkung zeigt. Als Anbieter von Bürgermedien müssen sich die Mailbox-Betreiberteams zuallererst über ihr Selbstverständnis klar werden, um dann das entsprechende Image zu pflegen. Leider verstehen sich die meisten Betreiberinnengemeinschaften immer noch nicht als Anbieter von Dienstleistungen und Services, die durchaus berechtigt sind, für ihre Dienste Geld zu nehmen. Um neue Userinnen zu gewinnen und in die ""professionellen"" Medien zu kommen, muß außerhalb des eigenen Mediums geworben werden. Flugblätter, Plakate, Logos und Slogans müssen entwickelt und gestaltet werden, um ein ""Image"" der Mailbox aufzubauen. Die Kontaktaufnahme von Interessierten erfolgt meistens über Flugblätter, die an verkehrsgünstig gelegenen Orten verteilt oder ausgelegt werden sollten, Orte, die von potentiellen Userinnen frequentiert werden, z.B. Computer- und Dritteweltläden, Frauencafés usw. Allein ein Coupon auf dem Infomaterial wirkt Wunder. Er senkt die ""Hemmschwelle"", Kontakt aufzunehmen. Zum Image einer Mailbox gehört z.B. ein Schriftzug oder Logo, das auf jeder Publikation zu finden sein muß. Bei allen gedruckten Informationen gilt der Grundsatz: Gegenlesen lassen. Zu schnell verfällt man als Insider in Fachkauderwelsch und vergißt im Eifer des Gefechts die wichtigsten Informationen wie Mailboxnummer, Veranstaltungsort oder -zeit. Zum Image einer Mailbox gehören auch die Menschen hinter dem Computer. Die Mailbox ist nicht alleine ein Rechner, den irgendjemand anrufen kann, sondern ein Projekt, um das herum es auch Veranstaltungen und soziales Leben gibt. Zum Informationsbereich gehört eine Support-Telefonnummer, unter der mindestens einmal pro Woche jemand persönlich zu erreichen ist, der bei allen Problemen rund um die Mailbox weiterhelfen kann. Dieser Kontakt zu den Betreibern ist auf der einen Seite eine Teil des Mailboximages, auf der anderen Seite auch wichtig für die Betreiberinnen, um den Kontakt zu den Userinnen zu halten. Der Veranstaltungsbereich um eine Mailbox herum ist sowohl für die Motivation des Teams als auch für die Motivation der Userinnen wichtig. Es ist leichter, für ein Projekt zu arbeiten bzw. bei einem Projekt mitzuarbeiten, wenn die Partner auch persönlich bekannt sind. Wenn man weiß, wie der Empfänger aussieht, fällt es auch leichter, Kritik oder Lob loszuwerden. Veranstaltungen haben auch den Aspekt, daß mit ihnen für das Mailboxprojekt geworben werden kann. Die Lokalzeitung gehört zu denen, die über das Projekt und die Veranstaltungen informiert werden müssen, genau so wie die örtlichen Alternativ- und Kommerzradios usw. Zu kontinuierlicher Pressearbeit gehört ein gut gepflegter Presseverteiler, der regelmäßig beschickt wird. Sporadische Pressearbeit hat fast keinen Sinn. Nur regelmäßige Informationen an einen ausgewählten Presseverteiler sind erfolgversprechend. Auch mit wenig Geld kann man effektive PR-Arbeit machen: Möglichkeiten sind Austauschanzeigen mit Printmedien, Kleinanzeigen in Computermagazinen, Finanzierung von Flugblättern durch Werbung von Computerläden usw. Der Tenor der Veranstaltung lautet: PR kann ein Mailboxbetreiberinnenteam nicht so nebenbei machen, eine kontinuierliche Imagepflege der Mailbox muß genauso regelmäßg gemacht werden wie das Usereintragen oder die Brettpflege. Die individuelle und witzige Art der PR-Arbeit für die Mailbox vor Ort muß von dem Betreiberteam aktiv erledigt werden."|"https://events.ccc.de/congress/1994/"|""
"1994"|"11C3"|"Recht einfach: Mailboxen im Paragraphendschungel"|"Gesetze interessieren die meisten Betreiber privater Mailboxen nur, wenn sie sich von ihnen einen Vorteil erhoffen. Nur selten beachten sie auch die rechtlichen Beschränkungen. Seit geraumer Zeit gibt es die beliebten CCC-Aufkleber mit der Aufschrift ""Globales Dorf - Rechtsfreier Raum"". Doch die Juristen schlafen nicht, und es gibt einschlägige Gesetze zum Thema DFÜ und Mailboxen. Franz Werner Hülsmann, Leiter des Referates für Datenschutz bei Medien und Telekommunikation beim Landesbeauftragten für den Datenschutz in Bremen, nannte die wichtigsten Gesetze aus dem Paragraphendschungel. Für Mailboxen sind die Bereiche Fernmelderecht, Datenschutzrecht, Medienrecht und Strafverfolgungsrecht (z.B. Dursuchungen, Beschlagnahme) relevant. Für den öffentlichen Fernmeldeverkehr gilt hauptsächlich das Fernmeldeanlagengesetz - also für solche Mailboxen, die jeder ohne besondere Aufnahmebeschränkungen benutzen darf. Schon dabei kann es zu Streitigkeiten kommen: Gilt eine Mailbox als öffentlich, wenn sie von einem Verein nur für dessen Mitglieder betrieben wird? Unter welchen Bedingungen kann man in den Verein eintreten? Dieselbe Problematik gilt auch für Universitäten. Sind die Uni-Rechner frei zugänglich? Prinzipiell hat jeder Student ein Anrecht auf einen Account, aber kann jeder Mensch auch Student werden? Gilt z.B. der numerus clausus als Beschränkung im fernmelderechtlichen Sinne? Im Zweifelsfall gilt immer das Landesdatenschutzgesetz. Das Fernmeldeanlagengesetz beschäftigt sich nicht mit Aspekten des Datenschutzes, sondern lediglich mit der Technik der an das Telefonnetz angeschlossenen Systeme. Im Sinne des Fernmeldeanlagengesetzes ist eine Mailbox nicht nur das Modem, sondern auch der Rechner, die Mailboxsoftware und entsprechende Hardware. Wer also ein nicht-zugelassenes Modem betreibt, läuft also Gefahr, daß seine komplette Anlage beschlagnahmt wird. Laut padeluun könne man aber im Panikfall - der Hausdurchsuchung - die Beamten der Polizei oft überzeugen, nur das Modem zu beschlagnahmen. Es ist fast nicht mehr erwähnenswert, daß nicht postzugelassene Modems vielfach technisch besser und bedienerfreundlicher sind als die postalischen Geräte. Interessant ist auch das Datenschutzrecht. Dort wird zwischen Einzelmitteilungen und öffentlichen Mitteilungen unterschieden. Sowohl die eigentlichen Nachrichteninhalte als auch die Verbindungsdaten (z.B. Datum, Uhrzeit, Empfänger) unterliegen dem Datenschutz. Fälschlicherweise behaupten manche, daß diese Daten dem Fernmeldegeheimnis unterliegen; letzteres schützt aber nur vor staatlichen Eingriffen. Ab 1. Januar 1995 gilt diese Regelung wegen der Privatisierung der Telekom nicht mehr. Wer unbefugt Nachrichten an nicht-authorisierte Personen weitergibt, kann mit Freiheitsstrafe bis zu fünf Jahren oder Geldstrafe belangt werden. Wer den Nachrichtenversand unterdrückt (z.B. werden im Fido-Netz PGP-kodierte Nachrichten nicht weiterbefördert), kann angezeigt werden. Es sind zwar beispielsweise Größenbeschränkungen einzelner Mails erlaubt, aber zumindest muß der Mailboxbenutzer die Möglichkeit haben, beliebig viele kurze Nachrichten zu verschicken. Sofern er die technische Möglichkeit erhält, eMails zu versenden, muß er diesen Zugriff unbeschränkt bekommen. Die Systembetreuung ist übrigens weder befugt noch verpflichtet, Einzelmitteilungen einzusehen. Selbst wenn die Polizei ohne richterlichen Beschluß im Mailboxzimmer steht und diese Mitteilungen lesen möchte, macht sich ein Sysop strafbar, wenn er die Daten freiwillig herausgibt. Dies gilt auch bei Beschlagnahme von kompletten Mailboxsystemen, denn die Daten sind schließlich immer noch auf der Festplatte vorhanden. Oft diskutiert wird ebenfalls über die Anmeldung einer Mailbox. Rein juristisch besteht kein Unterschied zwischen einer angemeldeten und einer nicht-angemeldeten Mailbox. Bei kommerziellen Mailboxen werden die Anträge zwar akzeptiert, dauern auch sehr lange, aber beeindrucken keinen mehr. Früher mußten sich Mailboxen bei der Telekom anmelden. padeluun rief öffentlich dazu auf, diese Zwangsanmeldung zu boykottieren. Die Telekom erhielte dadurch eine gute Marktübersicht über Konkurrenz zu BTX und Telebox, die aus Wettbewerbssicht schlicht unfair ist. Der BTX-Staatsvertrag gilt nicht mehr nur für BTX, sondern auch für private Mailboxen. Mit ""BTX"" ist nicht der Bildschirmtext-Dienst ""DATEX-J"" der Telekom gemeint, sondern ganz banal jeder Dienst, der Text für jedermann öffentlich zugänglich auf einem Bildschirm darstellt. Somit ist jede Mailbox auch ein BTX-Dienst. Der BTX-Staatsvertrag legt gesetzliche Regelungen für ganz Deutschland in diesen Diensten fest. Lediglich in Hamburg gilt das Hamburger Medienrecht, das zwar grundsätzlich den BTX-Staatsvertrag außer Kraft setzt, aber die wichtigsten Paragraphen extra nennt. Wichtig ist der §10: es dürfen nur personenbezogene Daten gespeichert werden, wenn dies technisch nötig ist. Wer also Logdateien über Uploads und Download oder Anruferstatistiken auf seiner Festplatte speichert, handelt rechtswidrig. Wohlgemerkt, wenn dieses technisch nötig ist, z.B. zur Gebührenabrechnung bei Datex-J, dürfen diese Daten gesichert werden. Sobald der Kunde die Rechnung aber bezahlt hat, haben auch diese Daten nichts mehr auf den Festplatten zu suchen. Niemand ist befugt oder verpflichtet, abrechnungstechnische Daten länger zu speichern, damit der Benutzer die Rechnung reklamieren kann. Z.B. werden nach 80 Tagen diese Daten von der Telekom gelöscht. Abschließend noch ein Wort zur eigentlichen Verantwortung der Systembetreiber. Ein Sysop ist weder für persönliche noch für öffentliche Mitteilungen in Mailboxen verantwortlich. Man kann ihn erst auf Unterlassung verklagen, wenn ein Benutzer eine Bombenbauanleitung in ein öffentliches Brett schreibt und der Sysop bereits gebeten wurde, diese Nachricht zu entfernen. Ein viel umstrittenes Brett ist in diesem Zusammenhang T-Netz/Pyrotechnik. Für Einzelnachrichten aber ist der Sysop in keinem Fall verantwortlich."|"https://events.ccc.de/congress/1994/"|""
