"year"|"congress"|"title"|"abstract"|"link"|"tags"
"2018"|"35C3"|"Opening Event: Why and How the Precariat will define the Global Transformation to save our planet."|"Hier geht es los."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"The Precariat: A Disruptive Class for Disruptive Times.: Will the U.S. be ready for 2020?"|"The combination of the ongoing technological revolution, globalisation and what are usually called 'neo-liberal' economic policies has generated a global system of rentier capitalism in which property rights have supplanted free market principles and in which a new global class structure has taken shape. The 20th century income distribution system has broken down irretrievably, and a new mass class, the precariat has been growing dramatically fast in every part of the world. What are the deeper reasons for these developments? How does an ecologically sustainable strategy look like? Is it possible to restore a balanced market economy in which inequalities and insecurities will lessen and in which the drift to populist and even neo-fascist politics will be reversed? This talk will try to provide answers."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Election Cybersecurity Progress Report: Possible paths from today's ghastly hackery to what computing should be"|"Recent attacks against elections in the U.S. and Europe demonstrate that nation-state attackers are becoming more aggressive, even as campaigning and voting are becoming increasingly reliant on computers.  How much has changed since 2016, when the U.S. experienced unprecedented attacks on its election infrastructure?  What has to happen to ensure that the 2020 presidential election is secure?  In this talk, I'll give a progress report on election security in the U.S. and around the world, informed by results from my own research and my work with legislators and election officials over the past two years.  I'll also hold a mock election with a current U.S. voting machine to demonstrate how cyberattacks on election infrastructure could potentially change the results of national elections.  Finally, I'll explain what everyone can do to get involved and help safeguard the foundations of democracy. "|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Taming the Chaos: Can we build systems that actually work?: Dissecting the radio protocol of Sigfox, the global cellular network for the IoT you have probably never heard of"|"We rely on mainstream computer engineering every day, but it's insanely complex, poorly understood, unreliable, and, as CCC reminds us every year, chronically insecure.  This talk will explain some ways that we can do better: taming parts of this this chaos with precise understanding - illustrated with disturbing facts and clean models for current architectures and the C language, from the <a href=""https://www.cl.cam.ac.uk/~pes20/rems/"">REMS</a> project, and principled but pragmatic new alternatives, that build in more hardware and software security protection,as developed in the <a href=""https://www.cl.cam.ac.uk/research/security/ctsrd/cheri/"">CHERI</a> project."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Hunting the Sigfox: Wireless IoT Network Security"|"<a href=""https://www.sigfox.com/"">Sigfox</a> is an emerging low-power wide-area network (LP-WAN) technology for IoT devices, comparable to <a href=""https://lora-alliance.org/"">LoRa</a>.  This talk recounts my analysis of Sigfox's radio protocol and presents an open reference implementation of an alternative Sigfox protocol stack.  It confirms that while Sigfox ensures authenticity and integrity, transmitted payloads are not confidential.  This presentation is targeted at a technical audience with some basic knowledge of cryptography (security goals, AES), but <b>no</b> knowledge in RF technology (modulation, scrambling, error correction) is required."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Introduction to Deep Learning: Verantwortung und Ethik beim schöpferisch-kritischen Umgang mit Technologie"|"This talk will teach you the fundamentals of machine learning and give you a sneak peek into the internals of the mystical black box. You'll see how crazy powerful neural networks can be and understand why they sometimes fail horribly."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Hackerethik - eine Einführung: Vom Fall der letzten Bastion biometrischer Systeme"|"Die Hackerethik ist die Grundlage für den Umgang mit den diversen ethischen Problemen, die sich beim schöpferisch-kritischen Umgang mit Technologie (auch ""hacking"" genannt) stellen. "|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"Venenerkennung hacken: Die strategische Fernmeldeüberwachung des BND vor dem Bundesverfassungsgericht"|"Die Venenerkennung ist eine der letzten Bastionen biometrischer Systeme, die sich bisher der Eroberung durch Hacker widersetzt hat. Dabei ist sie ein lohnendes Ziel, schützt sie doch Bankautomaten und Hochsicherheitsbereiche. In diesem Talk machen wir die Verteidigungsanlagen dem Erdboden gleich."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"G10, BND-Gesetz und der effektive Schutz vor Grundrechten: ""So sicher wie beim Online-Banking"": Die elektronische Patientenakte kommt - für alle."|"Der Vortrag behandelt die Klage des Internetknotens DE-CIX gegen die strategische Fernmeldeüberwachung des BND vor dem Bundesverwaltungsgericht in Leipzig, was wir aus dem Urteil über den Rechtsschutz der Bürger lernen können und wieso der Fall nun das Bundesverfassungsgericht in Karlsruhe beschäftigt."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
"2018"|"35C3"|"All Your Gesundheitsakten Are Belong To Us: Endlich viele neue Gründe zu demonstrieren"|"Plötzlich geht alles ganz schnell: Online-Behandlungen und elektronische Gesundheitsakten sind dieses Jahr für Millionen Krankenversicherte Wirklichkeit geworden. Zu einem hohen Preis: Bereits einfache Angriffe lassen das Sicherheitskonzept der Apps und Plattformen zusammenbrechen. Warum das so ist, welche kritischen Fehler Vivy & Co. gemacht haben und wie das möglicherweise verhindert werden kann, das soll dieser Vortrag zeigen - denn in spätestens drei Jahren sollen auch die Gesundheitsdaten aller übrigen Versicherten zentral gespeichert und online abrufbar sein."|"https://events.ccc.de/congress/2018/Fahrplan/schedule.xml"|""
